ID,Date/Time,StuckPipe,BPOS,HKLD,STOR,FLWI,RPM,SPPA
51,2013-08-03 22:42:00,,28.3799,61.6251,-0.25,1692.2306,-0.09,142.3413
51,2013-08-03 22:43:00,,28.3799,60.8267,-0.25,1722.6653,-0.1,153.8465
51,2013-08-03 22:43:00,,28.3799,60.0965,-0.25,1715.2458,-0.13,167.7646
51,2013-08-03 22:43:00,,28.3799,59.5567,-0.25,1710.5898,-0.14,175.3776
51,2013-08-03 22:43:00,,28.3799,59.1938,-0.26,1708.8485,-0.19,180.0183
51,2013-08-03 22:43:00,,28.3799,58.8536,-0.25,1705.9717,-0.17,182.6857
51,2013-08-03 22:43:00,,28.3799,58.5497,-0.24,1705.9717,-0.1,184.9707
51,2013-08-03 22:44:00,,28.3799,58.3093,-0.25,1705.9717,-0.17,186.3486
51,2013-08-03 22:44:00,,28.3799,58.087,-0.25,1705.9717,-0.16,187.4551
51,2013-08-03 22:44:00,,28.3799,57.9192,-0.26,1705.9717,-0.15,187.9627
51,2013-08-03 22:44:00,,28.3799,56.4949,5.73,1705.9717,16.56,188.5159
51,2013-08-03 22:44:00,,28.3799,53.1973,16.94,1705.9717,39.73,188.9963
51,2013-08-03 22:44:00,,28.3799,51.079,14.31,1705.9717,45.22,188.8275
51,2013-08-03 22:45:00,,28.3799,50.7207,14.04,1705.9717,45.17,190.3361
51,2013-08-03 22:45:00,,28.3799,50.7434,13.86,1705.9717,44.9,190.6825
51,2013-08-03 22:45:00,,28.3799,50.4894,13.89,1702.2998,45.18,191.0016
51,2013-08-03 22:45:00,,28.3799,50.3941,13.63,1705.9717,45.13,190.9696
51,2013-08-03 22:45:00,,28.3799,50.1537,15.25,1705.2902,69.44,190.9928
51,2013-08-03 22:45:00,,28.3799,49.9904,15.17,1703.4733,79.88,192.4871
51,2013-08-03 22:46:00,,28.3799,49.9042,14.88,1701.467,80.05,192.8817
51,2013-08-03 22:46:00,,28.3799,49.8135,14.32,1701.3535,79.94,193.1478
51,2013-08-03 22:46:00,,28.3799,49.8226,13.2,1701.8834,69.26,193.7691
51,2013-08-03 22:46:00,,28.3799,49.8271,9.64,1705.9717,5.6,193.1743
51,2013-08-03 22:46:00,,28.3799,49.8407,7.57,1704.8739,-1.44,191.8753
51,2013-08-03 22:46:00,,28.3799,50.3125,3.44,1375.0509,-1.52,173.5077
51,2013-08-03 22:47:00,,28.3799,51.8048,2.56,1326.0676,-1.66,99.8261
51,2013-08-03 22:47:00,,28.3799,54.4356,-0.26,256.5752,-0.21,43.8781
51,2013-08-03 22:47:00,,28.3799,55.0843,-0.26,256.5752,-0.15,15.933
51,2013-08-03 22:47:00,,28.3799,55.1251,-0.24,0.0,-0.12,10.1218
51,2013-08-03 22:47:00,,28.0782,50.4485,-0.23,0.0,-10.17,9.078
51,2013-08-03 22:47:00,,26.6913,37.0902,-0.23,0.0,-4.5,8.9902
51,2013-08-03 22:48:00,,24.6918,33.9423,-0.25,0.0,-0.17,9.0032
51,2013-08-03 22:48:00,,22.6162,37.875,-0.26,0.0,-0.17,8.8902
51,2013-08-03 22:48:00,,20.763,37.816,-0.25,0.0,-0.08,8.5588
51,2013-08-03 22:48:00,,18.6263,36.5913,-0.26,0.0,-0.15,8.5738
51,2013-08-03 22:48:00,,16.5171,37.6119,-0.25,0.0,-0.18,8.6248
51,2013-08-03 22:48:00,,14.5512,37.7207,-0.23,0.0,-0.11,8.5922
51,2013-08-03 22:49:00,,12.6431,38.9727,-0.25,0.0,-0.16,8.4391
51,2013-08-03 22:49:00,,10.4516,35.7703,-0.27,0.0,-0.22,8.4554
51,2013-08-03 22:49:00,,8.5192,37.3216,-0.25,0.0,-0.12,8.4561
51,2013-08-03 22:49:00,,6.6568,38.0791,-0.26,0.0,-0.16,8.3329
51,2013-08-03 22:49:00,,4.8707,37.1855,-0.25,0.0,-0.13,8.3139
51,2013-08-03 22:49:00,,4.6909,38.0609,-0.25,0.0,-0.12,8.2968
51,2013-08-03 22:50:00,,1.2283,38.1698,-0.25,0.0,-0.14,8.2444
51,2013-08-03 22:50:00,,0.8931,39.8027,-0.25,0.0,-0.13,8.1383
51,2013-08-03 22:50:00,,0.8931,40.1792,-0.25,0.0,-0.13,7.7756
51,2013-08-03 22:50:00,,0.8931,40.2835,-0.24,0.0,-0.12,7.3258
51,2013-08-03 22:50:00,,0.8931,40.2926,-0.27,0.0,-0.19,7.8369
51,2013-08-03 22:50:00,,0.8931,40.279,-0.26,0.0,-0.15,9.8115
51,2013-08-03 22:51:00,,0.8931,40.2518,-0.26,0.0,-0.07,10.6356
51,2013-08-03 22:51:00,,0.8931,40.1611,-0.25,232.9921,-0.13,17.4375
51,2013-08-03 22:51:00,,0.8931,39.7165,-0.25,652.2643,-0.11,38.3255
51,2013-08-03 22:51:00,,0.8931,38.9454,-0.25,1097.7316,-0.1,59.4103
51,2013-08-03 22:51:00,,0.8931,38.1335,-0.27,1442.2041,-0.14,89.605
51,2013-08-03 22:51:00,,0.8931,37.0449,-0.25,1723.5359,-0.09,126.0102
51,2013-08-03 22:52:00,,0.8931,36.3645,-0.25,1748.4818,-0.1,147.1045
51,2013-08-03 22:52:00,,0.8931,35.7703,-0.27,1753.3271,-0.15,165.0414
51,2013-08-03 22:52:00,,0.8931,35.3802,-0.28,1753.3271,-0.17,178.1647
51,2013-08-03 22:52:00,,0.8931,35.0309,-0.27,1768.0902,-0.19,187.483
51,2013-08-03 22:52:00,,0.8931,34.7905,-0.27,1768.0902,-0.17,193.026
51,2013-08-03 22:52:00,,0.8931,34.6091,-0.26,1763.1313,-0.13,197.3244
51,2013-08-03 22:53:00,,0.8931,34.532,-0.26,1765.0999,-0.14,199.6326
51,2013-08-03 22:53:00,,0.8931,34.4866,-0.26,1763.1313,-0.17,201.4664
51,2013-08-03 22:53:00,,0.8931,34.5138,-0.27,1763.8884,-0.18,202.8886
51,2013-08-03 22:53:00,,0.8931,34.659,-0.26,1715.2458,-0.13,200.9452
51,2013-08-03 22:53:00,,0.8931,34.8495,-0.28,1715.2458,-0.2,199.2502
51,2013-08-03 22:53:00,,0.8931,34.8314,1.6,1715.2458,11.72,197.9995
51,2013-08-03 22:54:00,,0.8931,34.9765,9.9,1718.577,22.62,196.7658
51,2013-08-03 22:54:00,,0.8931,46.5023,12.85,1715.2458,23.43,195.1218
51,2013-08-03 22:54:00,,0.8931,49.1286,12.47,1715.2458,33.93,194.7652
51,2013-08-03 22:54:00,,0.8931,49.3509,13.3,1715.2458,46.55,194.7789
51,2013-08-03 22:54:00,,0.8931,49.3962,13.74,1718.5392,54.34,194.0242
51,2013-08-03 22:54:00,,0.8931,49.31,14.77,1719.3719,68.91,195.0504
51,2013-08-03 22:55:00,,0.8931,49.3599,15.36,1715.7001,82.63,195.3409
51,2013-08-03 22:55:00,,0.8931,49.183,16.64,1715.5487,99.24,196.201
51,2013-08-03 22:55:00,,0.8931,49.0832,16.88,1717.3657,99.3,197.3687
51,2013-08-03 22:55:00,,0.8931,49.0923,16.21,1719.902,98.83,198.0451
51,2013-08-03 22:55:00,,0.8931,48.9381,15.32,1715.2458,99.3,198.3574
51,2013-08-03 22:55:00,,0.8931,48.8655,15.39,1718.4257,98.92,198.2526
51,2013-08-03 22:56:00,,0.8931,48.8655,14.91,1716.7223,98.97,198.0852
51,2013-08-03 22:56:00,,0.8931,48.8156,15.62,1715.2458,98.91,198.0546
51,2013-08-03 22:56:00,,0.8931,48.7839,15.56,1715.2458,99.15,198.0437
51,2013-08-03 22:56:00,,0.8931,48.7521,16.36,1719.5234,99.54,197.962
51,2013-08-03 22:56:00,,0.8931,48.7476,17.5,1717.5171,99.13,199.6346
51,2013-08-03 22:56:00,,0.8931,48.861,17.04,1715.2458,99.36,199.4971
51,2013-08-03 22:57:00,,0.8931,48.8519,16.26,1718.6906,98.96,198.3996
51,2013-08-03 22:57:00,,0.8931,48.8338,15.82,1715.2458,98.85,198.3302
51,2013-08-03 22:57:00,,0.8931,48.8065,15.83,1715.2458,99.3,198.1356
51,2013-08-03 22:57:00,,0.8931,48.7067,16.6,1719.902,99.31,197.7531
51,2013-08-03 22:57:00,,0.8931,48.6659,16.08,1715.2458,99.37,198.0906
51,2013-08-03 22:57:00,,0.8931,48.6705,16.1,1715.2458,99.09,198.7214
51,2013-08-03 22:58:00,,0.8931,48.7476,16.06,1718.9177,99.08,199.1052
51,2013-08-03 22:58:00,,1.0211,49.6275,16.74,1716.1543,98.88,198.1553
51,2013-08-03 22:58:00,,1.8501,51.324,18.15,1715.2458,98.93,198.1213
51,2013-08-03 22:58:00,,2.7798,52.4398,19.54,1715.3594,99.21,197.6953
51,2013-08-03 22:58:00,,3.6241,51.6324,19.16,1717.9713,98.9,196.7855
51,2013-08-03 22:58:00,,4.5537,52.145,20.28,1716.2301,99.29,197.302
51,2013-08-03 22:59:00,,5.4407,52.4217,19.34,1715.2458,98.98,196.9495
51,2013-08-03 22:59:00,,6.2819,51.9908,19.52,1715.2458,99.22,196.2786
51,2013-08-03 22:59:00,,7.1262,52.4217,19.71,1718.9556,98.95,196.778
51,2013-08-03 22:59:00,,8.0559,52.399,19.64,1715.4352,99.34,197.1128
51,2013-08-03 22:59:00,,8.8971,53.0658,19.79,1719.5613,99.17,196.5412
51,2013-08-03 22:59:00,,9.8755,51.5689,20.5,1715.2458,99.08,196.3085
51,2013-08-03 23:00:00,,10.8143,52.7619,20.54,1718.6906,98.88,196.9556
51,2013-08-03 23:00:00,,11.7074,52.4988,20.23,1719.902,98.72,196.761
51,2013-08-03 23:00:00,,12.6462,52.4489,20.3,1719.902,99.15,196.2976
51,2013-08-03 23:00:00,,13.6307,52.6349,19.86,1719.902,98.95,196.0962
51,2013-08-03 23:00:00,,14.5694,52.7165,20.12,1718.5392,99.3,195.7791
51,2013-08-03 23:00:00,,15.4625,51.9182,20.49,1719.902,98.92,196.6474
51,2013-08-03 23:01:00,,16.4013,52.5623,19.79,1719.4855,99.17,196.4609
51,2013-08-03 23:01:00,,17.3431,52.5714,19.94,1715.473,98.66,195.971
51,2013-08-03 23:01:00,,18.3825,52.9887,20.56,1719.902,99.05,197.2074
51,2013-08-03 23:01:00,,19.4219,53.1429,21.71,1719.902,98.6,196.4453
51,2013-08-03 23:01:00,,20.3637,52.4625,20.35,1719.902,99.13,196.3888
51,2013-08-03 23:01:00,,21.3055,52.4262,20.56,1717.9335,98.89,196.9597
51,2013-08-03 23:02:00,1.0,21.4061,52.5759,19.64,1716.0408,98.87,196.1146
51,2013-08-03 23:02:00,1.0,23.3385,52.7845,20.77,1719.902,98.93,198.3778
51,2013-08-03 23:02:00,1.0,24.3261,51.5054,20.64,1715.2458,99.0,200.2933
51,2013-08-03 23:02:00,1.0,25.2679,49.6638,21.19,1711.6876,99.2,205.5104
51,2013-08-03 23:02:00,1.0,26.3164,66.3016,28.76,1709.7192,8.49,216.1637
51,2013-08-03 23:02:00,1.0,25.5697,43.1502,28.31,1696.7731,-0.09,239.1747
51,2013-08-03 23:03:00,1.0,25.5697,43.9576,20.4,438.3507,-3.32,171.8997
51,2013-08-03 23:03:00,1.0,25.5697,46.4206,19.05,306.2777,-2.07,114.026
51,2013-08-03 23:03:00,1.0,25.5666,49.1513,17.17,296.8899,-2.12,80.0411
52,2013-08-04 01:55:00,,1.0211,66.3878,-0.14,1650.2882,-0.09,173.4396
52,2013-08-04 01:55:00,,1.0211,66.0657,-0.15,1648.0548,-0.12,175.3055
52,2013-08-04 01:55:00,,1.0211,65.7936,-0.16,1648.0548,-0.12,175.4191
52,2013-08-04 01:55:00,,1.0211,65.7482,-0.15,1648.0548,-0.07,177.5591
52,2013-08-04 01:55:00,,1.0211,65.2447,-0.14,1644.1179,-0.14,178.4982
52,2013-08-04 01:55:00,,1.0211,65.1721,-0.13,1645.8214,-0.06,178.6145
52,2013-08-04 01:56:00,,1.0211,65.0451,-0.16,1648.0548,-0.15,178.7105
52,2013-08-04 01:56:00,,1.0211,64.7684,-0.15,1648.0548,-0.18,178.9146
52,2013-08-04 01:56:00,,1.0211,64.7684,-0.14,1648.0548,-0.12,179.2814
52,2013-08-04 01:56:00,,1.0211,64.5916,-0.13,1647.6763,-0.12,179.2024
52,2013-08-04 01:56:00,,1.0211,64.5099,-0.13,1644.913,-0.12,179.3501
52,2013-08-04 01:56:00,,1.0211,64.3058,-0.12,1648.0548,-0.07,179.3841
52,2013-08-04 01:57:00,,1.0211,64.1833,-0.13,1648.0548,-0.11,179.5522
52,2013-08-04 01:57:00,,1.0211,64.1606,-0.12,1643.7772,-0.11,179.5229
52,2013-08-04 01:57:00,,1.0211,64.0835,-0.11,1647.7141,-0.09,179.5216
52,2013-08-04 01:57:00,,1.0211,63.8794,-0.11,1648.0548,-0.11,179.7257
52,2013-08-04 01:57:00,,1.0211,59.339,15.73,1648.0548,39.55,179.5924
52,2013-08-04 01:57:00,,1.0211,51.6143,14.07,1648.0548,54.48,180.3048
52,2013-08-04 01:58:00,,1.0211,51.0065,14.15,1648.0548,59.31,181.2894
52,2013-08-04 01:58:00,,1.0211,50.6753,14.16,1648.0548,59.32,181.6555
52,2013-08-04 01:58:00,,1.7922,52.0905,15.12,1645.0265,59.25,181.3643
52,2013-08-04 01:58:00,,2.6792,52.2674,14.23,1645.2537,59.23,180.4354
52,2013-08-04 01:58:00,,3.5235,52.9116,15.54,1644.7236,59.18,181.7726
52,2013-08-04 01:58:00,,3.6119,52.7664,14.86,1648.0548,59.41,180.8063
52,2013-08-04 01:59:00,,5.3401,53.6055,14.98,1648.0548,59.03,181.0098
52,2013-08-04 01:59:00,,6.2271,52.6485,15.02,1645.1401,59.11,180.8791
52,2013-08-04 01:59:00,,7.0714,52.9796,15.41,1643.7772,59.24,181.2071
52,2013-08-04 01:59:00,,7.9553,57.1526,19.01,1648.0548,59.43,180.4599
52,2013-08-04 01:59:00,,8.5039,49.5686,13.55,1648.0548,59.23,180.7927
52,2013-08-04 01:59:00,,9.4122,52.8571,15.21,1648.0548,59.23,181.0166
52,2013-08-04 02:00:00,,10.3053,53.4014,15.7,1648.0548,59.2,180.5756
52,2013-08-04 02:00:00,,11.2441,53.5783,16.44,1648.0548,59.38,180.6525
52,2013-08-04 02:00:00,,12.1829,53.1746,14.89,1646.8813,59.21,180.1088
52,2013-08-04 02:00:00,,13.1674,53.4241,15.33,1643.7772,59.36,180.5708
52,2013-08-04 02:00:00,,14.1092,53.3152,15.0,1648.0548,59.16,180.6818
52,2013-08-04 02:00:00,,15.0023,53.2517,15.16,1643.7772,59.15,180.3694
52,2013-08-04 02:01:00,,15.9868,53.0612,15.03,1644.9886,59.34,180.5824
52,2013-08-04 02:01:00,,16.8768,53.601,15.12,1648.0548,59.41,180.9764
52,2013-08-04 02:01:00,,17.8979,53.6282,14.87,1648.0548,59.26,180.1912
52,2013-08-04 02:01:00,,18.8397,53.5511,15.21,1643.7772,59.3,180.6559
52,2013-08-04 02:01:00,,19.8821,53.415,15.06,1648.0548,59.31,180.9764
52,2013-08-04 02:01:00,,20.8209,52.6984,15.08,1648.0548,59.37,180.9921
52,2013-08-04 02:02:00,,21.8633,53.7235,15.18,1644.1559,59.14,180.7042
52,2013-08-04 02:02:00,,22.9027,53.6781,15.75,1648.0548,59.2,180.6811
52,2013-08-04 02:02:00,,23.8445,54.0274,15.84,1645.6699,59.42,181.0533
52,2013-08-04 02:02:00,,24.7833,53.8097,15.64,1648.0548,59.33,181.0581
52,2013-08-04 02:02:00,,24.8808,53.9367,17.57,1646.5028,59.29,181.8106
52,2013-08-04 02:02:00,,26.9077,54.3903,16.01,1648.0548,59.41,180.8002
52,2013-08-04 02:03:00,,27.8465,57.5518,18.89,1648.0548,59.55,180.8539
52,2013-08-04 02:03:00,,28.3007,50.1809,13.1,1648.0548,59.3,180.4586
52,2013-08-04 02:03:00,,28.3007,49.5958,13.81,1643.7772,59.43,181.6331
52,2013-08-04 02:03:00,,28.3007,49.7636,14.27,1647.8276,59.43,183.0688
52,2013-08-04 02:03:00,,28.3007,49.5187,13.86,1644.1559,59.37,183.5778
52,2013-08-04 02:03:00,,28.3007,49.4824,13.73,1644.2694,59.46,183.8377
52,2013-08-04 02:04:00,,28.3007,49.4824,13.53,1643.9287,59.4,184.0766
52,2013-08-04 02:04:00,,28.3007,49.4416,13.54,1648.0548,59.31,184.7128
52,2013-08-04 02:04:00,,28.3007,49.4144,13.38,1643.7772,59.34,184.7584
52,2013-08-04 02:04:00,,28.3007,49.3372,13.5,1647.9033,59.36,185.0204
52,2013-08-04 02:04:00,,28.3007,49.4144,13.43,1646.1243,59.19,184.3508
52,2013-08-04 02:04:00,,28.3007,49.3418,13.37,1644.3073,59.37,184.5271
52,2013-08-04 02:05:00,,28.3007,49.5504,10.23,1644.0802,3.39,185.0122
52,2013-08-04 02:05:00,,28.3007,49.7455,4.54,1645.1779,-1.68,183.0253
52,2013-08-04 02:05:00,,28.3007,50.4123,3.07,974.0623,-1.47,146.7432
52,2013-08-04 02:05:00,,28.3007,52.1404,2.41,404.0927,-1.41,76.6096
52,2013-08-04 02:05:00,,28.3007,55.1523,-0.01,275.9944,-0.1,38.8719
52,2013-08-04 02:05:00,,28.3007,55.8145,0.0,189.3084,-0.13,14.5387
52,2013-08-04 02:06:00,,28.3007,56.0187,0.0,0.0,-0.11,8.503
52,2013-08-04 02:06:00,,28.1757,52.8571,0.0,0.0,-1.12,7.3694
52,2013-08-04 02:06:00,,28.1757,52.5305,0.0,0.0,-0.11,6.8366
52,2013-08-04 02:06:00,,28.1148,18.0439,0.0,0.0,-0.13,6.5678
52,2013-08-04 02:06:00,,28.1148,16.098,0.0,0.0,-0.16,6.5535
52,2013-08-04 02:06:00,,28.1148,16.2749,-0.01,0.0,-0.16,6.5685
52,2013-08-04 02:07:00,,28.1148,16.3611,0.0,0.0,-0.12,6.5705
52,2013-08-04 02:07:00,,28.1148,16.5017,-0.01,0.0,-0.18,6.5957
52,2013-08-04 02:07:00,,28.1148,15.3178,0.85,0.0,-12.83,6.5957
52,2013-08-04 02:07:00,,28.1148,13.1995,0.0,0.0,-0.17,6.5841
52,2013-08-04 02:07:00,,28.1148,13.1179,0.0,0.0,-0.17,6.559
52,2013-08-04 02:07:00,,28.1148,13.3311,0.01,0.0,-0.11,6.5549
52,2013-08-04 02:08:00,,28.1148,13.4218,1.51,0.0,-12.63,6.5508
52,2013-08-04 02:08:00,,28.1148,13.4173,0.01,0.0,-0.15,6.5508
52,2013-08-04 02:08:00,,28.1391,15.5401,0.89,0.0,-13.63,6.5236
52,2013-08-04 02:08:00,,28.1391,15.3087,0.01,0.0,-0.15,6.5208
52,2013-08-04 02:08:00,,28.1605,15.5038,0.84,0.0,-13.8,6.4936
52,2013-08-04 02:08:00,,28.194,15.6716,0.01,0.0,-9.78,6.4923
52,2013-08-04 02:09:00,,28.194,15.5764,3.46,0.0,-13.71,6.4787
52,2013-08-04 02:09:00,,28.194,15.6036,3.05,0.0,-13.6,6.4555
52,2013-08-04 02:09:00,,28.194,15.7124,2.22,0.0,-13.54,6.4365
52,2013-08-04 02:09:00,,28.2336,14.075,0.02,0.0,-0.13,6.4433
52,2013-08-04 02:09:00,,28.9743,15.7351,0.02,0.0,-0.16,6.4256
52,2013-08-04 02:09:00,,28.9743,15.7487,0.02,0.0,-0.13,6.395
52,2013-08-04 02:10:00,,28.9743,15.7941,0.02,0.0,-0.12,6.3786
52,2013-08-04 02:10:00,,27.3985,17.359,0.02,0.0,-0.14,6.3405
52,2013-08-04 02:10:00,,26.6426,16.8782,0.02,0.0,-0.14,6.3262
52,2013-08-04 02:10:00,,18.9708,16.792,0.23,0.0,14.14,6.2657
52,2013-08-04 02:10:00,,4.5263,15.7079,0.23,0.0,14.14,6.4419
52,2013-08-04 02:10:00,,0.5669,16.5652,0.19,0.0,14.19,6.4841
52,2013-08-04 02:11:00,,0.4907,15.971,0.16,0.0,14.08,6.3963
52,2013-08-04 02:11:00,,0.4602,14.5104,0.24,0.0,14.13,6.3181
52,2013-08-04 02:11:00,,0.4602,13.9752,0.27,0.0,14.09,6.2745
52,2013-08-04 02:11:00,,0.4176,16.7149,0.18,0.0,14.12,6.2303
52,2013-08-04 02:11:00,,0.317,15.4947,0.17,0.0,14.21,6.2106
52,2013-08-04 02:11:00,,0.3139,18.0394,0.33,0.0,14.07,6.2038
52,2013-08-04 02:12:00,,0.3078,19.1779,0.04,0.0,0.05,6.2065
52,2013-08-04 02:12:00,,0.2957,15.1591,3.85,0.0,-0.14,6.1616
52,2013-08-04 02:12:00,,0.2957,15.023,10.92,0.0,-0.09,6.1411
52,2013-08-04 02:12:00,,0.2957,14.9912,0.04,0.0,-0.11,6.1201
52,2013-08-04 02:12:00,,0.381,50.2036,0.07,0.0,-1.31,3.0818
52,2013-08-04 02:12:00,,0.5974,64.1153,0.04,0.0,-0.11,3.0627
52,2013-08-04 02:13:00,,0.6553,61.4799,0.07,0.0,-1.25,2.9212
52,2013-08-04 02:13:00,,0.7071,66.5057,0.07,0.0,-0.06,2.9423
52,2013-08-04 02:13:00,,0.7071,66.3288,0.05,0.0,-0.13,2.9464
52,2013-08-04 02:13:00,,0.7071,66.229,0.06,0.0,-0.12,2.9498
52,2013-08-04 02:13:00,,0.7071,66.1973,0.06,0.0,-0.13,2.9382
52,2013-08-04 02:13:00,,0.7071,66.2109,0.06,0.0,-0.07,3.5738
52,2013-08-04 02:14:00,,0.7071,66.1519,0.05,0.0,-0.07,5.5192
52,2013-08-04 02:14:00,,0.7071,66.0748,0.07,131.4674,-0.08,7.0196
52,2013-08-04 02:14:00,,0.7071,66.0068,0.06,131.4674,-0.09,7.6844
52,2013-08-04 02:14:00,,0.7071,65.9886,0.05,0.0,-0.1,8.122
52,2013-08-04 02:14:00,,0.7071,65.9251,0.07,0.0,-0.09,8.9916
52,2013-08-04 02:14:00,,0.7071,65.916,0.06,131.4674,-0.08,9.3509
52,2013-08-04 02:15:00,,0.7071,65.8344,0.05,371.9546,-0.13,24.5013
52,2013-08-04 02:15:00,,0.7071,65.4579,0.05,494.2991,-0.12,31.5427
52,2013-08-04 02:15:00,,0.7071,65.1086,0.06,600.5935,-0.09,39.1394
52,2013-08-04 02:15:00,,0.7071,64.7276,0.07,723.8465,-0.07,44.8232
52,2013-08-04 02:15:00,,0.7071,64.3239,0.07,748.7545,-0.11,49.1857
52,2013-08-04 02:15:00,,0.7071,63.6662,0.05,1055.5243,-0.09,65.1282
52,2013-08-04 02:16:00,,0.7071,62.9949,0.05,1244.9843,-0.11,80.5739
52,2013-08-04 02:16:00,,0.7071,62.0288,0.05,1520.9785,-0.15,105.4107
52,2013-08-04 02:16:00,,0.7071,60.7224,0.05,1729.3276,-0.12,136.6268
52,2013-08-04 02:16:00,,0.7071,59.5249,0.06,1692.2306,-0.08,155.0822
52,2013-08-04 02:16:00,,0.7071,58.8173,0.05,1661.0767,-0.16,165.579
52,2013-08-04 02:16:00,,0.7071,58.2322,0.06,1659.3732,-0.12,171.1526
52,2013-08-04 02:17:00,,0.7071,57.8784,0.06,1656.6855,-0.1,174.3868
52,2013-08-04 02:17:00,,0.7071,57.5246,0.05,1653.6951,-0.15,176.8977
52,2013-08-04 02:17:00,,0.7071,57.2434,0.06,1656.6855,-0.12,178.3457
52,2013-08-04 02:17:00,,0.7071,56.9939,0.06,1655.0957,-0.11,179.3317
52,2013-08-04 02:17:00,,0.7071,56.7988,0.05,1652.8245,-0.17,180.1333
52,2013-08-04 02:17:00,,0.7071,56.6174,0.06,1652.4838,-0.11,180.43
52,2013-08-04 02:18:00,,0.7071,56.4859,0.06,1652.3702,-0.17,181.1091
52,2013-08-04 02:18:00,,0.7071,56.3634,0.06,1655.5121,-0.19,181.024
52,2013-08-04 02:18:00,,0.7071,56.1865,0.06,1653.3165,-0.11,181.3044
52,2013-08-04 02:18:00,,0.7071,56.2001,0.07,1652.3702,-0.14,181.2506
52,2013-08-04 02:18:00,,0.7071,55.9688,0.07,1656.6855,-0.15,181.5031
52,2013-08-04 02:18:00,,0.7071,55.9552,0.06,1652.3702,-0.15,181.4834
52,2013-08-04 02:19:00,,0.7071,55.869,0.07,1655.3606,-0.1,181.5405
52,2013-08-04 02:19:00,,0.7071,55.7783,0.05,1654.8307,-0.2,181.7297
52,2013-08-04 02:19:00,,0.7071,55.6467,2.63,1652.3702,9.82,181.8134
52,2013-08-04 02:19:00,,0.7071,51.197,15.29,1652.3702,49.87,181.5051
52,2013-08-04 02:19:00,,0.7071,48.9335,14.6,1654.1494,57.91,183.0586
52,2013-08-04 02:19:00,,0.7071,48.6251,14.25,1652.3702,58.77,183.1797
52,2013-08-04 02:20:00,,1.3442,51.7231,15.54,1653.3544,59.07,182.8021
52,2013-08-04 02:20:00,,1.3533,48.5797,14.56,1656.6855,59.08,184.3678
52,2013-08-04 02:20:00,,1.9233,52.9025,16.19,1654.3765,58.85,183.2886
52,2013-08-04 02:20:00,,2.7676,52.3264,15.85,1652.5216,59.03,182.8157
52,2013-08-04 02:20:00,,3.6972,51.4873,14.75,1652.3702,59.03,182.8232
52,2013-08-04 02:20:00,,4.5872,52.1132,15.08,1653.9979,58.88,182.3577
52,2013-08-04 02:21:00,,5.4285,52.3219,14.95,1655.1335,58.95,181.9576
52,2013-08-04 02:21:00,,6.3155,52.3763,15.18,1652.9001,58.99,182.4823
52,2013-08-04 02:21:00,,7.2939,51.9136,14.68,1656.6855,59.17,182.0161
52,2013-08-04 02:21:00,,8.1351,53.0567,15.83,1652.5216,59.11,182.4741
52,2013-08-04 02:21:00,,8.1778,52.5351,16.97,1656.6855,58.73,181.929
52,2013-08-04 02:21:00,,9.2994,49.1059,14.67,1655.8528,59.25,183.1634
52,2013-08-04 02:22:00,,9.2994,49.0878,14.76,1652.3702,58.91,182.4659
52,2013-08-04 02:22:00,,10.4973,52.6485,15.16,1654.755,59.18,183.6452
52,2013-08-04 02:22:00,,11.3873,56.1547,19.28,1652.3702,58.72,183.4505
52,2013-08-04 02:22:00,,11.5976,48.9154,17.28,1652.3702,59.22,185.7178
52,2013-08-04 02:22:00,1.0,11.5976,47.2144,15.78,1652.3702,58.78,187.1536
52,2013-08-04 02:22:00,1.0,11.5976,46.7336,15.73,1648.3198,59.09,188.7609
52,2013-08-04 02:23:00,1.0,11.5976,47.0511,16.08,1648.5848,58.88,189.5067
52,2013-08-04 02:23:00,1.0,11.5976,46.8561,15.27,1648.0548,58.92,190.0952
52,2013-08-04 02:23:00,1.0,11.5976,46.3798,15.11,1648.3198,59.16,191.8434
52,2013-08-04 02:23:00,1.0,11.5976,46.339,15.25,1648.0548,59.08,194.7639
52,2013-08-04 02:23:00,1.0,11.558,44.4883,14.63,1631.7397,58.86,197.5157
52,2013-08-04 02:23:00,1.0,11.558,44.697,14.99,1440.3492,59.04,194.9462
52,2013-08-04 02:24:00,1.0,11.558,45.0009,14.4,1397.3848,58.92,175.5518
53,2013-08-04 06:10:00,,27.9806,46.4252,14.05,1715.2458,81.28,194.3842
53,2013-08-04 06:10:00,,27.9806,46.4297,15.24,1715.2458,81.07,194.6353
53,2013-08-04 06:10:00,,27.9806,46.4705,14.82,1717.3657,81.1,196.0261
53,2013-08-04 06:10:00,,27.9806,46.4252,14.38,1715.2458,81.23,195.1545
53,2013-08-04 06:10:00,,27.9806,46.4978,14.59,1715.2458,81.25,195.5273
53,2013-08-04 06:10:00,,27.9806,46.4297,14.44,1715.2458,81.39,194.4407
53,2013-08-04 06:11:00,,27.9806,46.4433,13.91,1715.2458,81.35,194.6707
53,2013-08-04 06:11:00,,27.9806,46.4978,13.31,1715.2458,81.16,194.7754
53,2013-08-04 06:11:00,,27.9806,46.407,13.27,1715.2458,81.32,194.7843
53,2013-08-04 06:11:00,,27.9806,46.466,13.6,1715.2458,81.25,194.6162
